glycan_id,glycan,species,label,inferred_origin,link,source,Unnamed: 0.1,ID,Link,Species_x,split,name,Unnamed: 0,Species_y,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref,glytoucan_id,glycan_type,disease_association,disease_id,disease_sample,disease_direction,disease_ref,disease_species,tissue_sample,tissue_id,tissue_ref,tissue_species,Composition
16370.0,GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,12300.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G30697FM,O,[],[],[],[],[],[],['meconium'],['UBERON:0007109'],['https://doi.org/10.1016/0008-6215(91)80056-s'],['Homo_sapiens'],"{'HexNAc': 3, 'Hex': 1}"
16371.0,Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16385.0,Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16388.0,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394.0,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Arabidopsis_thaliana', 'Bos_taurus', 'Caenorhabditis_elegans', 'Homo_sapiens', 'Mus_musculus', 'Nicotiana_alata', 'Panulirus_interruptus', 'Rana_pipiens', 'Synsepalum_dulcificum', 'Trichinella_spiralis']",0.0,,N,glycobase.csv,,,,,,,59.0,"['Acanthocheilonema_viteae', 'Acer_pseudoplatanus', 'Aedes_aegypti', 'Anas_sp', 'Anopheles_gambiae', 'Apis_mellifera', 'Arabidopsis_thaliana', 'Bombyx_mori', 'Bos_grunniens', 'Bos_taurus', 'Caenorhabditis_elegans', 'Capra_hircus', 'Coturnix_coturnix', 'Crassostrea_gigas', 'Cricetulus_griseus', 'Drosophila_melanogaster', 'Equus_asinus', 'Gallus_gallus', 'Homo_sapiens', 'HumanInfluenzaA_Virus', 'Lymantria_dispar', 'Mesocricetus_auratus', 'Mus_musculus', 'Nicotiana_alata', 'Nilaparvata_lugens', 'Oesophagostomum_dentatum', 'Ophiactis_savignyi', 'Panulirus_interruptus', 'Pristionchus_pacificus', 'Rana_pipiens', 'Saccharomyces_cerevisiae', 'Schmidtea_mediterranea', 'Spodoptera_frugiperda', 'Synsepalum_dulcificum', 'Tribolium_castaneum', 'Trichinella_spiralis', 'Trichoplusia_ni', 'Trichuris_suis', 'Vesicular_stomatitis_virus', 'Volvarina_rubella', 'undetermined', 'Homo_sapiens']","['Acanthocheilonema', 'Acer', 'Aedes', 'Anas', 'Anopheles', 'Apis', 'Arabidopsis', 'Bombyx', 'Bos', 'Bos', 'Caenorhabditis', 'Capra', 'Coturnix', 'Crassostrea', 'Cricetulus', 'Drosophila', 'Equus', 'Gallus', 'Homo', 'Alphainfluenzavirus', 'Lymantria', 'Mesocricetus', 'Mus', 'Nicotiana', 'Nilaparvata', 'Oesophagostomum', 'Ophiactis', 'Panulirus', 'Pristionchus', 'Rana', 'Saccharomyces', 'Schmidtea', 'Spodoptera', 'Synsepalum', 'Tribolium', 'Trichinella', 'Trichoplusia', 'Trichuris', 'Vesiculovirus', 'Volvarina', 'Rana', 'Homo']","['Onchocercidae', 'Sapindaceae', 'Culicidae', 'Anatidae', 'Culicidae', 'Apidae', 'Brassicaceae', 'Bombycidae', 'Bovidae', 'Bovidae', 'Rhabditidae', 'Bovidae', 'Phasianidae', 'Ostreidae', 'Cricetidae', 'Drosophilidae', 'Equidae', 'Phasianidae', 'Hominidae', 'Orthomyxoviridae', 'Erebidae', 'Cricetidae', 'Muridae', 'Solanaceae', 'Delphacidae', 'Strongylidae', 'Ophiactidae', 'Palinuridae', 'Diplogastridae', 'Ranidae', 'Saccharomycetaceae', 'Dugesiidae', 'Noctuidae', 'Sapotaceae', 'Tenebrionidae', 'Trichinellidae', 'Noctuidae', 'Trichuridae', 'Rhabdoviridae', 'Marginellidae', 'Ranidae', 'Hominidae']","['Rhabditida', 'Sapindales', 'Diptera', 'Anseriformes', 'Diptera', 'Hymenoptera', 'Brassicales', 'Lepidoptera', 'Artiodactyla', 'Artiodactyla', 'Rhabditida', 'Artiodactyla', 'Galliformes', 'Ostreida', 'Rodentia', 'Diptera', 'Perissodactyla', 'Galliformes', 'Primates', 'Articulavirales', 'Lepidoptera', 'Rodentia', 'Rodentia', 'Solanales', 'Hemiptera', 'Rhabditida', 'Ophiurida', 'Decapoda', 'Rhabditida', 'Anura', 'Saccharomycetales', 'Tricladida', 'Lepidoptera', 'Ericales', 'Coleoptera', 'Trichocephalida', 'Lepidoptera', 'Trichocephalida', 'Mononegavirales', 'Neogastropoda', 'Anura', 'Primates']","['Chromadorea', 'Dicotyledons', 'Insecta', 'Aves', 'Insecta', 'Insecta', 'Dicotyledons', 'Insecta', 'Mammalia', 'Mammalia', 'Chromadorea', 'Mammalia', 'Aves', 'Bivalvia', 'Mammalia', 'Insecta', 'Mammalia', 'Aves', 'Mammalia', 'Insthoviricetes', 'Insecta', 'Mammalia', 'Mammalia', 'Dicotyledons', 'Insecta', 'Chromadorea', 'Ophiuroidea', 'Malacostraca', 'Chromadorea', 'Amphibia', 'Saccharomycetes', 'Rhabditophora', 'Insecta', 'Dicotyledons', 'Insecta', 'Enoplea', 'Insecta', 'Enoplea', 'Monjiviricetes', 'Gastropoda', 'Amphibia', 'Mammalia']","['Nematoda', 'Angiosperms', 'Arthropoda', 'Chordata', 'Arthropoda', 'Arthropoda', 'Angiosperms', 'Arthropoda', 'Chordata', 'Chordata', 'Nematoda', 'Chordata', 'Chordata', 'Mollusca', 'Chordata', 'Arthropoda', 'Chordata', 'Chordata', 'Chordata', 'Negarnaviricota', 'Arthropoda', 'Chordata', 'Chordata', 'Angiosperms', 'Arthropoda', 'Nematoda', 'Echinodermata', 'Arthropoda', 'Nematoda', 'Chordata', 'Ascomycota', 'Platyhelminthes', 'Arthropoda', 'Angiosperms', 'Arthropoda', 'Nematoda', 'Arthropoda', 'Nematoda', 'Negarnaviricota', 'Mollusca', 'Chordata', 'Chordata']","['Animalia', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Riboviria', 'Animalia', 'Animalia', 'Animalia', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Fungi', 'Animalia', 'Animalia', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Riboviria', 'Animalia', 'Animalia', 'Animalia']","['Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Virus', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Virus', 'Eukarya', 'Eukarya', 'Eukarya']","['https://pubmed.ncbi.nlm.nih.gov/9108548/', '', 'https://pubmed.ncbi.nlm.nih.gov/26047717/', '', 'https://pubmed.ncbi.nlm.nih.gov/26047717/', 'https://pubmed.ncbi.nlm.nih.gov/30104209/', 'https://pubmed.ncbi.nlm.nih.gov/26001781/', 'https://pubmed.ncbi.nlm.nih.gov/35397991/', 'https://pubmed.ncbi.nlm.nih.gov/35183770/', '', 'https://pubmed.ncbi.nlm.nih.gov/12038976/', 'https://pubmed.ncbi.nlm.nih.gov/33092920/', '', 'https://www.mdpi.com/1660-3397/21/6/342', '', 'https://pubmed.ncbi.nlm.nih.gov/17264077/', 'https://pubmed.ncbi.nlm.nih.gov/27550041/', '', '', 'https://pubs.acs.org/doi/10.1021/acs.analchem.8b05372', 'https://pubmed.ncbi.nlm.nih.gov/28077298/', '', '', 'https://pubmed.ncbi.nlm.nih.gov/8922956/', 'https://pubmed.ncbi.nlm.nih.gov/30703540/', 'https://pubmed.ncbi.nlm.nih.gov/27751954/', 'https://pubmed.ncbi.nlm.nih.gov/32001617/', 'https://pubmed.ncbi.nlm.nih.gov/3758065/', 'https://pubmed.ncbi.nlm.nih.gov/25639343/', 'https://pubmed.ncbi.nlm.nih.gov/8400551/', 'https://pubmed.ncbi.nlm.nih.gov/26983412/', 'https://pubmed.ncbi.nlm.nih.gov/29475940/', '', '', 'https://pubmed.ncbi.nlm.nih.gov/27731363/', 'https://pubmed.ncbi.nlm.nih.gov/10988255/', 'https://pubmed.ncbi.nlm.nih.gov/28077298/', 'https://pubmed.ncbi.nlm.nih.gov/26650734/', '', 'https://pubmed.ncbi.nlm.nih.gov/26598642/', '', 'https://pubmed.ncbi.nlm.nih.gov/38171687/']",G07494DW,N,[],[],[],[],[],[],"['CHOS_cell_line', 'NS0_cell_line', 'brain', 'digestive_tract', 'gills', 'mantle', 'milk', 'milk', 'ovary', 'retina', 'sperm', 'urine', 'milk']","['cellosaurus:CVCL_CW30', 'cellosaurus:CVCL_3940', 'UBERON:0000955', 'UBERON:0001555', 'UBERON:0002535', 'UBERON:0006575', 'UBERON:0001913', 'UBERON:0001913', 'UBERON:0000992', 'UBERON:0000966', 'CL:0000019', 'UBERON:0001088', 'UBERON:0001913']","['https://pubmed.ncbi.nlm.nih.gov/36388954/', 'https://pubmed.ncbi.nlm.nih.gov/36068283/', 'https://glycopost.glycosmos.org/entry/GPST000260', 'https://www.mdpi.com/1660-3397/21/6/342', 'https://www.mdpi.com/1660-3397/21/6/342', 'https://www.mdpi.com/1660-3397/21/6/342', 'https://pubmed.ncbi.nlm.nih.gov/34973737/', 'https://pubmed.ncbi.nlm.nih.gov/34973737/', 'https://doi.org/10.1006/abbi.2001.2421', 'https://doi.org/10.1093/glycob/4.5.633', 'https://pubmed.ncbi.nlm.nih.gov/35183770/', 'https://pubmed.ncbi.nlm.nih.gov/36592588/', 'https://pubmed.ncbi.nlm.nih.gov/38171687/']","['Cricetulus_griseus', 'Mus_musculus', 'Drosophila_melanogaster', 'Crassostrea_gigas', 'Crassostrea_gigas', 'Crassostrea_gigas', 'Bos_taurus', 'Bos_grunniens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens']","{'HexNAc': 3, 'Hex': 3}"
16395.0,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Cavia_porcellus', 'Equus_caballus', 'Gallus_gallus', 'Homo_sapiens', 'Mus_musculus', 'Rattus_norvegicus', 'Sus_scrofa']",0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16408.0,[FucNAc(a1-4)]Fuc(a1-3)GlcNAc(b1-3)Fuc,['Stenotrophomonas_maltophilia'],1.0,,,glycobase.csv,,,,,,,19861.0,['Stenotrophomonas_maltophilia'],['Stenotrophomonas'],['Xanthomonadaceae'],['Xanthomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,repeat,[],[],[],[],[],[],[],[],[],[],{}
16411.0,Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)Glc,"['Campylobacter_jejuni', 'Leishmania_amazonensis', 'Vibrio_cholerae']",1.0,,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16430.0,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAcOS(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16434.0,ManOAc(a1-2)Rha(a1-4)Gal(b1-3)ManOAc,,1.0,Bacteria,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16441.0,GlcNAc(b1-3)[Gal(b1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,['Yersinia_pestis'],1.0,,,glycobase.csv,,,,,,,21708.0,['Yersinia_pestis'],['Yersinia'],['Yersiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],{}
16455.0,Gal(b1-4)[Fuc(a1-3)]GlcNAc,,1.0,none,,glycobase.csv,,,,,,,28110.0,[],[],[],[],[],[],[],[],[],G00051MO,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 1, 'dHex': 1, 'HexNAc': 1}"
16459.0,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16468.0,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc,"['Homo_sapiens', 'Pongo_pygmaeus', 'Ursus_americanus']",0.0,,free,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16472.0,NeuNAc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal,['Homo_sapiens'],0.0,,free,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16487.0,Fuc(a1-2)Gal(b1-3)GalNAc,"['Bombina_variegata', 'Bos_taurus', 'Bufo_japonicus', 'Equus_caballus', 'Homo_sapiens', 'Mus_musculus', 'Rana_arvalis', 'Rana_sphenocephala', 'Rana_temporaria', 'Rattus_norvegicus', 'Rhinella_arenarum', 'Sus_scrofa']",0.0,,O,glycobase.csv,,,,,,,225.0,"['Canis_familiaris', 'Homo_sapiens', 'Macaca_mulatta', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Ovis_aries', 'Sus_scrofa', 'Homo_sapiens']","['Canis', 'Homo', 'Macaca', 'Mus', 'Oryctolagus', 'Ovis', 'Sus', 'Homo']","['Canidae', 'Hominidae', 'Cercopithecidae', 'Muridae', 'Leporidae', 'Bovidae', 'Suidae', 'Hominidae']","['Carnivora', 'Primates', 'Primates', 'Rodentia', 'Lagomorpha', 'Artiodactyla', 'Artiodactyla', 'Primates']","['Mammalia', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia']","['Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata']","['Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia']","['Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya']","['https://pubmed.ncbi.nlm.nih.gov/18465222/', 'https://unicarb-dr.glycosmos.org/references/348', 'https://unicarb-dr.glycosmos.org/references/348', 'https://pubmed.ncbi.nlm.nih.gov/23832516/', 'https://pubmed.ncbi.nlm.nih.gov/30959980/', 'https://pubmed.ncbi.nlm.nih.gov/34379775/', 'https://pubmed.ncbi.nlm.nih.gov/28301166/', 'https://pubmed.ncbi.nlm.nih.gov/38171687/']",G60713GB,O,[],[],[],[],[],[],"['cervical_mucus', 'colon', 'colon', 'eye', 'eye', 'intestine', 'left_colon', 'milk', 'mucosa_of_stomach', 'mucosa_of_stomach', 'right_colon', 'saliva', 'stomach', 'stomach', 'milk']","['UBERON:0000316', 'UBERON:0001155', 'UBERON:0001155', 'UBERON:0000970', 'UBERON:0000970', 'UBERON:0000160', 'UBERON:0008971', 'UBERON:0001913', 'UBERON:0001199', 'UBERON:0001199', 'UBERON:0008972', 'UBERON:0001836', 'UBERON:0000945', 'UBERON:0000945', 'UBERON:0001913']","['https://pubmed.ncbi.nlm.nih.gov/34379775/', 'https://pubmed.ncbi.nlm.nih.gov/28301166/', 'https://glycopost.glycosmos.org/entry/GPST000248', 'https://pubmed.ncbi.nlm.nih.gov/18465222/', 'https://pubmed.ncbi.nlm.nih.gov/18465222/', 'https://pubmed.ncbi.nlm.nih.gov/30959980/', 'https://pubmed.ncbi.nlm.nih.gov/23832516/', 'https://pubmed.ncbi.nlm.nih.gov/36315615/', 'https://unicarb-dr.glycosmos.org/references/348', 'https://unicarb-dr.glycosmos.org/references/348', 'https://pubmed.ncbi.nlm.nih.gov/23832516/', 'https://pubmed.ncbi.nlm.nih.gov/26631508/', 'https://pubmed.ncbi.nlm.nih.gov/23832516/', 'https://pubmed.ncbi.nlm.nih.gov/36504455/', 'https://pubmed.ncbi.nlm.nih.gov/38171687/']","['Ovis_aries', 'Sus_scrofa', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Canis_familiaris', 'Oryctolagus_cuniculus', 'Mus_musculus', 'Homo_sapiens', 'Homo_sapiens', 'Macaca_mulatta', 'Mus_musculus', 'Homo_sapiens', 'Mus_musculus', 'Sus_scrofa', 'Homo_sapiens']","{'dHex': 1, 'Hex': 1, 'HexNAc': 1}"
16488.0,ManOAc(a1-2)Man(a1-2)[Glc(a1-3)]Man(a1-3)GlcNAc(a1-6)ManOAc,['Citrobacter_werkmanii'],1.0,,,glycobase.csv,,,,,,,7635.0,['Citrobacter_werkmanii'],['Citrobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 5, 'HexNAc': 1, 'Ac': 2}"
16489.0,NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,,1.0,Chordata,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16500.0,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,11268.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G68817WF,N,[],[],[],[],[],[],['mammalian_vulva'],['UBERON:0000997'],['https://doi.org/10.1093/glycob/10.9.901'],['Homo_sapiens'],"{'dHex': 3, 'HexNAc': 5, 'Hex': 5}"
16582.0,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16595.0,GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16596.0,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,10855.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G64305XQ,O,[],[],[],[],[],[],['lung_epithelium'],['UBERON:0000115'],['https://doi.org/10.1007/bf00249697'],['Homo_sapiens'],"{'dHex': 2, 'Hex': 3, 'HexNAc': 4}"
16608.0,Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Felis_catus', 'Fusarium_graminearum', 'Fusarium_sp', 'Homo_sapiens', 'Kinetoplastids', 'Mus_musculus', 'Phaseolus_vulgaris', 'Ricinus_communis', 'Schistosoma_mansoni', 'Sus_scrofa']",0.0,,N,glycobase.csv,,,,,,,218.0,"['Apis_mellifera', 'Bos_taurus', 'Capra_hircus', 'Danio_rerio', 'Danio_rerio', 'Dirofilaria_immitis', 'Fasciola_hepatica', 'Felis_catus', 'Fusarium_graminearum', 'Fusarium_sp', 'Homo_sapiens', 'Homo_sapiens', 'Kinetoplastids', 'Lymantria_dispar', 'Mus_musculus', 'Ovis_aries', 'Penicillium_nordicum', 'Penicillium_verrucosum', 'Phaseolus_vulgaris', 'Ricinus_communis', 'Schistosoma_mansoni', 'Sus_scrofa', 'Trichoplusia_ni', 'undetermined', 'unidentified_influenza_virus']","['Apis', 'Bos', 'Capra', 'Danio', 'Danio', 'Dirofilaria', 'Fasciola', 'Felis', 'Fusarium', 'Fusarium', 'Homo', 'Homo', 'Kinetoplastids', 'Lymantria', 'Mus', 'Ovis', 'Penicillium', 'Penicillium', 'Phaseolus', 'Ricinus', 'Schistosoma', 'Sus', 'Trichoplusia', 'Rattus', 'undetermined']","['Apidae', 'Bovidae', 'Bovidae', 'Cyprinidae', 'Cyprinidae', 'Onchocercidae', 'Fasciolidae', 'Felidae', 'Nectriaceae', 'Nectriaceae', 'Hominidae', 'Hominidae', 'Kinetoplastids', 'Erebidae', 'Muridae', 'Bovidae', 'Trichocomaceae', 'Trichocomaceae', 'Fabaceae', 'Euphorbiaceae', 'Schistosomatidae', 'Suidae', 'Noctuidae', 'Muridae', 'Orthomyxoviridae']","['Hymenoptera', 'Artiodactyla', 'Artiodactyla', 'Cypriniformes', 'Cypriniformes', 'Rhabditida', 'Plagiorchiida', 'Carnivora', 'Hypocreales', 'Hypocreales', 'Primates', 'Primates', 'Kinetoplastids', 'Lepidoptera', 'Rodentia', 'Artiodactyla', 'Eurotiales', 'Eurotiales', 'Fabales', 'Malpighiales', 'Diplostomida', 'Artiodactyla', 'Lepidoptera', 'Rodentia', 'Articulavirales']","['Insecta', 'Mammalia', 'Mammalia', 'Actinopterygii', 'Actinopterygii', 'Chromadorea', 'Rhabditophora', 'Mammalia', 'Sordariomycetes', 'Sordariomycetes', 'Mammalia', 'Mammalia', 'Kinetoplastida', 'Insecta', 'Mammalia', 'Mammalia', 'Eurotiomycetes', 'Eurotiomycetes', 'Dicotyledons', 'Dicotyledons', 'Trematoda', 'Mammalia', 'Insecta', 'Mammalia', 'Insthoviricetes']","['Arthropoda', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Nematoda', 'Platyhelminthes', 'Chordata', 'Ascomycota', 'Ascomycota', 'Chordata', 'Chordata', 'Euglenozoa', 'Arthropoda', 'Chordata', 'Chordata', 'Ascomycota', 'Ascomycota', 'Angiosperms', 'Angiosperms', 'Platyhelminthes', 'Chordata', 'Arthropoda', 'Chordata', 'Negarnaviricota']","['Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Fungi', 'Fungi', 'Animalia', 'Animalia', 'Excavata', 'Animalia', 'Animalia', 'Animalia', 'Fungi', 'Fungi', 'Plantae', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Riboviria']","['Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Virus']","['https://pubmed.ncbi.nlm.nih.gov/30104209/', '', 'https://pubmed.ncbi.nlm.nih.gov/33092920/', 'https://pubmed.ncbi.nlm.nih.gov/36509839/', 'https://academic.oup.com/glycob/article/27/3/228/2656954', 'https://pubmed.ncbi.nlm.nih.gov/30622255/', 'https://pubmed.ncbi.nlm.nih.gov/37993102/', 'https://pubmed.ncbi.nlm.nih.gov/1668528/', '', '', 'G50660UT', '', '', 'https://pubmed.ncbi.nlm.nih.gov/28077298/', '', 'https://unicarb-dr.glycosmos.org/references/352', 'https://pubmed.ncbi.nlm.nih.gov/26515459/', 'https://pubmed.ncbi.nlm.nih.gov/26515459/', 'https://pubmed.ncbi.nlm.nih.gov/8465965/', 'https://pubmed.ncbi.nlm.nih.gov/1368297/', 'https://pubmed.ncbi.nlm.nih.gov/3386683/', '', 'https://pubmed.ncbi.nlm.nih.gov/28077298/', '', '']",G63337SS,N,[],[],[],[],[],[],"['blood_serum', 'heart', 'heart']","['UBERON:0001977', 'UBERON:0000948', 'UBERON:0000948']","['https://doi.org/10.1111/j.1432-1033.1991.tb15995.x', 'https://unicarb-dr.glycosmos.org/references/352', 'https://pubmed.ncbi.nlm.nih.gov/36509839/']","['Homo_sapiens', 'Ovis_aries', 'Danio_rerio']","{'Hex': 7, 'HexNAc': 2}"
16635.0,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)GalNAc,"['Homo_sapiens', 'Sus_scrofa']",0.0,,O,glycobase.csv,,,,,,,3380.0,"['Homo_sapiens', 'Sus_scrofa']","['Homo', 'Sus']","['Hominidae', 'Suidae']","['Primates', 'Artiodactyla']","['Mammalia', 'Mammalia']","['Chordata', 'Chordata']","['Animalia', 'Animalia']","['Eukarya', 'Eukarya']","['', '']",G21297DP,O,[],[],[],[],[],[],['lung_epithelium'],['UBERON:0000115'],['https://doi.org/10.1111/j.1432-1033.1991.tb15998.x'],['Homo_sapiens'],"{'dHex': 2, 'Hex': 3, 'HexNAc': 3}"
16642.0,GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,"['Bos_taurus', 'Homo_sapiens', 'Macaca_radiata']",0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
